TAL,2015-07-07,366.7916666666667
GVL,2015-07-07,260.0416666666667
IPCO,2015-07-07,2855.5
CPLW,2015-07-07,572.5416666666666
TEC,2015-07-07,2699.4166666666665
NEVP,2015-07-07,5090.833333333333
DOPD,2015-07-07,199.41666666666666
CPLE,2015-07-07,8553.583333333334
TPWR,2015-07-07,529.25
GCPD,2015-07-07,687.875
OVEC,2015-07-07,78.45833333333333
PSEI,2015-07-07,3354.0
PACW,2015-07-07,2162.7083333333335
NYIS,2015-07-07,22862.708333333332
IID,2015-07-07,474.5833333333333
DUK,2015-07-07,14079.708333333334
WACM,2015-07-07,2924.5
PNM,2015-07-07,1796.8333333333333
JEA,2015-07-07,1842.0
NWMT,2015-07-07,1339.7916666666667
SCEG,2015-07-07,3316.2916666666665
CISO,2015-07-07,29646.875
AVA,2015-07-07,1409.875
MISO,2015-07-07,84887.16666666667
TEPC,2015-07-07,1959.8333333333333
FMPP,2015-07-07,2254.0
SEC,2015-07-07,170.20833333333334
CHPD,2015-07-07,459.1666666666667
BANC,2015-07-08,2196.125
TEC,2015-07-08,2702.5833333333335
IPCO,2015-07-08,2751.0416666666665
PJM,2015-07-08,103278.41666666667
GVL,2015-07-08,266.125
SOCO,2015-07-08,33617.041666666664
TAL,2015-07-08,383.1666666666667
SRP,2015-07-08,4574.458333333333
AECI,2015-07-08,1957.5416666666667
TVA,2015-07-08,21175.5
PACW,2015-07-08,2102.7916666666665
PSEI,2015-07-08,3444.2083333333335
NEVP,2015-07-08,5164.708333333333
BPAT,2015-07-08,6404.625
ISNE,2015-07-08,18290.166666666668
JEA,2015-07-08,1813.25
TPWR,2015-07-08,524.7916666666666
WALC,2015-07-08,1129.2083333333333
ERCO,2015-07-08,46966.291666666664
AEC,2015-07-08,635.375
DUK,2015-07-08,14771.833333333334
NYIS,2015-07-08,22828.291666666668
SEC,2015-07-08,166.91666666666666
FPC,2015-07-08,6791.416666666667
SPA,2015-07-08,84.45833333333333
SWPP,2015-07-08,26774.666666666668
SCL,2015-07-08,1050.9583333333333
TEPC,2015-07-08,2011.1666666666667
PGE,2015-07-08,2785.75
LDWP,2015-07-08,3316.2083333333335
NSB,2015-07-08,55.0
HST,2015-07-08,74.66666666666667
OVEC,2015-07-08,79.16666666666667
PSCO,2015-07-08,4735.416666666667
SC,2015-07-08,3666.3333333333335
CHPD,2015-07-08,461.5
AZPS,2015-07-08,4750.5
FMPP,2015-07-08,2322.7916666666665
TIDC,2015-07-08,369.0416666666667
GCPD,2015-07-08,693.25
PACE,2015-07-08,6233.208333333333
SCEG,2015-07-08,3427.5416666666665
EPE,2015-07-08,1204.875
CPLE,2015-07-08,8811.291666666666
NWMT,2015-07-08,1339.0
MISO,2015-07-08,78354.54166666667
LGEE,2015-07-08,4455.541666666667
IID,2015-07-08,438.7916666666667
AVA,2015-07-08,1450.4583333333333
DOPD,2015-07-08,200.29166666666666
FPL,2015-07-08,16222.333333333334
CPLW,2015-07-08,606.7083333333334
PNM,2015-07-08,1697.375
WACM,2015-07-08,2877.0
CISO,2015-07-08,28973.583333333332
FPC,2015-07-09,7399.833333333333
SEC,2015-07-09,181.95833333333334
PACW,2015-07-09,2075.9583333333335
BANC,2015-07-09,1990.2916666666667
LDWP,2015-07-09,3239.125
LGEE,2015-07-09,4670.583333333333
SWPP,2015-07-09,27707.0
AZPS,2015-07-09,4372.208333333333
SCL,2015-07-09,1062.7916666666667
HST,2015-07-09,77.58333333333333
TIDC,2015-07-09,351.7083333333333
AEC,2015-07-09,623.7916666666666
FMPP,2015-07-09,2499.375
SCEG,2015-07-09,3530.3333333333335
NWMT,2015-07-09,1412.0416666666667
CHPD,2015-07-09,466.625
TPWR,2015-07-09,533.9166666666666
NSB,2015-07-09,61.833333333333336
SOCO,2015-07-09,34362.458333333336
TVA,2015-07-09,22127.083333333332
SC,2015-07-09,3792.2916666666665
NYIS,2015-07-09,20799.583333333332
SPA,2015-07-09,103.95833333333333
IPCO,2015-07-09,2525.2916666666665
PSEI,2015-07-09,3556.5416666666665
ERCO,2015-07-09,47736.625
PNM,2015-07-09,1678.5833333333333
CPLE,2015-07-09,9001.916666666666
WALC,2015-07-09,1127.5
EPE,2015-07-09,1149.1666666666667
PJM,2015-07-09,102667.25
SRP,2015-07-09,4244.75
TAL,2015-07-09,361.7916666666667
CPLW,2015-07-09,623.5
NEVP,2015-07-09,4883.75
PACE,2015-07-09,6119.5
DUK,2015-07-09,14908.541666666666
PGE,2015-07-09,2846.8333333333335
TEPC,2015-07-09,1958.0
AECI,2015-07-09,1989.1666666666667
GCPD,2015-07-09,701.5833333333334
JEA,2015-07-09,1943.1666666666667
BPAT,2015-07-09,6454.083333333333
CISO,2015-07-09,28300.583333333332
ISNE,2015-07-09,16199.791666666666
PSCO,2015-07-09,4735.958333333333
FPL,2015-07-09,17218.166666666668
MISO,2015-07-09,80250.33333333333
GVL,2015-07-09,283.625
IID,2015-07-09,364.8333333333333
AVA,2015-07-09,1446.0
DOPD,2015-07-09,204.45833333333334
OVEC,2015-07-09,67.45833333333333
TEC,2015-07-09,2951.625
WACM,2015-07-09,2877.5833333333335
ISNE,2015-07-10,15733.458333333334
SCEG,2015-07-10,3640.125
NEVP,2015-07-10,4552.958333333333
BPAT,2015-07-10,6337.875
LGEE,2015-07-10,4647.166666666667
SOCO,2015-07-10,34699.708333333336
GCPD,2015-07-10,705.7083333333334
CISO,2015-07-10,27834.25
WACM,2015-07-10,2960.5416666666665
TVA,2015-07-10,22239.0
SEC,2015-07-10,189.875
